item_id,order_id,product_id,quantity,unit_price,discount_percent
ITEM001992,ORD001992,P00182,5,76063.26,8.27
ITEM001993,ORD001993,P00514,5,42879.56,26.93
ITEM001994,ORD001994,P00209,2,35820.89,16.3
ITEM001995,ORD001995,P00086,5,12600.71,4.56
ITEM001996,ORD001996,P00556,4,15259.96,18.2
ITEM001997,ORD001997,P00254,4,26198.57,38.61
ITEM001998,ORD001998,P00112,1,51082.11,7.59
ITEM001999,ORD001999,P00518,2,56362.01,9.02
ITEM002000,ORD002000,P00157,1,4805.06,33.97
ITEM002001,ORD001498,P00230,3,51375.96,18.44
ITEM002002,ORD001229,P00065,5,48336.7,28.33
ITEM002003,ORD001566,P00021,4,6099.23,19.29
ITEM002004,ORD000790,P00098,1,49599.31,25.17
ITEM002005,ORD000759,P00596,2,18658.04,35.95
ITEM002006,ORD001103,P00536,1,1826.1,32.53
ITEM002007,ORD000507,P00077,5,34228.67,24.27
ITEM002008,ORD001959,P00420,1,54011.26,20.13
ITEM002009,ORD000227,P00361,5,59886.87,34.13
ITEM002010,ORD001318,P00253,5,13138.28,14.0
ITEM002011,ORD001019,P00183,1,8515.0,32.88
ITEM002012,ORD000309,P00401,4,19896.21,38.13
ITEM002013,ORD000818,P00547,4,2553.64,24.47
ITEM002014,ORD000725,P00589,1,19931.88,17.93
ITEM002015,ORD000631,P00520,5,33441.25,38.1
ITEM002016,ORD000704,P00334,2,4330.48,26.85
ITEM002017,ORD001287,P00010,4,7087.95,35.46
ITEM002018,ORD001187,P00024,4,1579.99,19.01
ITEM002019,ORD001567,P00422,4,55882.44,39.88
ITEM002020,ORD000129,P00449,5,30215.15,19.38
ITEM002021,ORD001152,P00004,5,56918.61,18.29
ITEM002022,ORD001405,P00510,3,3917.65,27.42
ITEM002023,ORD001743,P00585,3,4017.27,3.01
ITEM002024,ORD001043,P00199,5,74294.47,33.88
ITEM002025,ORD000231,P00421,4,23968.36,33.56
ITEM002026,ORD001063,P00352,2,23191.85,23.26
ITEM002027,ORD001656,P00547,1,2809.02,11.72
ITEM002028,ORD001197,P00547,1,2008.5,12.64
ITEM002029,ORD001623,P00171,5,6438.11,35.03
ITEM002030,ORD000670,P00176,1,58579.73,39.46
ITEM002031,ORD000336,P00409,2,64973.92,1.56
ITEM002032,ORD000820,P00297,5,41627.07,2.45
ITEM002033,ORD001721,P00558,2,34466.87,33.34
ITEM002034,ORD000735,P00533,1,20542.23,0.02
ITEM002035,ORD001797,P00553,5,43536.45,35.0
ITEM002036,ORD001648,P00043,3,30961.01,26.67
ITEM002037,ORD001108,P00565,2,29870.19,29.48
ITEM002038,ORD000537,P00109,5,51920.39,39.37
ITEM002039,ORD000485,P00015,2,68575.76,17.88
ITEM002040,ORD000759,P00014,1,18948.55,1.84
ITEM002041,ORD000707,P00400,4,21679.24,35.54
ITEM002042,ORD001595,P00365,2,49737.6,38.73
ITEM002043,ORD000733,P00397,3,18224.7,10.44
ITEM002044,ORD001158,P00197,4,76110.33,26.6
ITEM002045,ORD001838,P00302,4,41590.18,2.07
ITEM002046,ORD001559,P00492,1,17432.26,21.23
ITEM002047,ORD000332,P00425,1,55147.86,25.24
ITEM002048,ORD000418,P00438,3,50076.21,4.92
ITEM002049,ORD000473,P00278,3,13582.63,38.76
ITEM002050,ORD000270,P00045,4,15565.02,26.61
ITEM002051,ORD001956,P00433,5,73233.5,16.03
ITEM002052,ORD001878,P00384,-2,21054.77,1.54
ITEM002053,ORD000291,P00130,1,57409.34,13.77
ITEM002054,ORD001224,P00447,4,50896.04,37.3
ITEM002055,ORD001574,P00183,2,8343.06,7.23
ITEM002056,ORD001248,P00009,3,58241.05,37.27
ITEM002057,ORD001327,P00302,4,48678.2,10.34
ITEM002058,ORD000630,P00492,4,14689.76,11.54
ITEM002059,ORD001609,P00334,3,4320.41,24.03
ITEM002060,ORD000669,P00175,1,63538.35,32.71
ITEM002061,ORD001095,P00231,3,28733.52,33.22
ITEM002062,ORD001986,P00141,3,54251.17,13.91
ITEM002063,ORD000209,P00171,5,4407.69,29.64
ITEM002064,ORD000808,P00131,2,10500.52,37.22
ITEM002065,ORD000140,P00484,2,48617.72,25.6
ITEM002066,ORD001298,P00475,4,43057.73,30.9
ITEM002067,ORD001098,P00559,2,60650.25,22.23
ITEM002068,ORD001459,P00329,5,15938.31,7.24
ITEM002069,ORD001370,P00313,2,50559.44,13.85
ITEM002070,ORD001460,P00321,-1,22708.5,39.1
ITEM002071,ORD000672,P00501,3,76306.4,17.95
ITEM002072,ORD000113,P00345,1,19168.3,25.47
ITEM002073,ORD000744,P00316,5,4975.95,17.93
ITEM002074,ORD000630,P00276,4,53436.57,14.64
ITEM002075,ORD000440,P00366,2,44140.03,34.95
ITEM002076,ORD001499,P00303,1,1326.92,33.76
ITEM002077,ORD000244,P00365,5,58597.2,32.23
ITEM002078,ORD001170,P00471,2,38721.64,33.9
ITEM002079,ORD001236,P00209,1,28596.8,19.53
ITEM002080,ORD001095,P00032,2,20548.9,21.19
ITEM002081,ORD000863,P00086,1,14926.84,9.59
ITEM002082,ORD001320,P00534,-5,88787.08,17.08
ITEM002083,ORD000077,P00526,4,64204.73,35.58
ITEM002084,ORD001664,P00571,1,49740.68,6.96
ITEM002085,ORD001113,P00487,2,5738.7,33.09
ITEM002086,ORD000891,P00189,3,31494.56,12.54
ITEM002087,ORD000251,P00456,3,53403.62,33.27
ITEM002088,ORD000436,P00336,2,47357.92,32.23
ITEM002089,ORD001049,P00052,1,26764.63,34.54
ITEM002090,ORD000730,P00436,4,28298.41,11.17
ITEM002091,ORD000782,P00509,1,76082.2,17.71
ITEM002092,ORD000776,P00167,5,11988.33,23.55
ITEM002093,ORD000134,P00318,2,57426.31,15.84
ITEM002094,ORD001204,P00590,3,52945.32,25.16
ITEM002095,ORD000881,P00269,3,36682.6,23.5
ITEM002096,ORD001200,P00030,1,30462.4,21.29
ITEM002097,ORD001135,P00349,4,46190.73,0.68
ITEM002098,ORD001856,P00240,3,5535.72,28.17
ITEM002099,ORD001107,P00420,5,49489.18,11.5
ITEM002100,ORD001333,P00302,4,38051.54,37.52
ITEM002101,ORD001591,P00530,3,32233.42,37.57
ITEM002102,ORD001720,P00469,5,20773.59,6.83
ITEM002103,ORD001866,P00380,4,43650.56,28.4
ITEM002104,ORD000714,P00533,-2,22079.87,29.68
ITEM002105,ORD001726,P00053,2,11925.0,17.64
ITEM002106,ORD001196,P00474,5,11450.39,35.89
ITEM002107,ORD001733,P00076,2,39102.87,21.62
ITEM002108,ORD001310,P00463,1,54860.85,37.05
ITEM002109,ORD001538,P00595,5,24542.4,38.62
ITEM002110,ORD001896,P00337,-1,14652.83,31.79
ITEM002111,ORD000423,P00436,4,37507.4,6.4
ITEM002112,ORD000802,P00536,1,1244.44,29.04
ITEM002113,ORD001308,P00031,2,40623.37,13.67
ITEM002114,ORD000890,P00550,1,66452.34,23.12
ITEM002115,ORD001249,P00504,5,46793.45,37.81
ITEM002116,ORD000690,P00591,1,69438.26,0.91
ITEM002117,ORD001629,P00587,2,1842.3,17.81
ITEM002118,ORD001182,P00049,3,38187.81,22.41
ITEM002119,ORD000871,P00434,5,25794.31,32.92
ITEM002120,ORD000766,P00092,3,15947.2,21.54
ITEM002121,ORD000043,P00476,1,79324.96,26.76
ITEM002122,ORD000400,P00130,4,48210.93,29.78
ITEM002123,ORD000250,P00590,2,50763.15,3.19
ITEM002124,ORD000510,P00546,2,50733.16,39.39
ITEM002125,ORD000630,P00138,3,28864.57,9.73
ITEM002126,ORD000874,P00044,5,367.58,21.24
ITEM002127,ORD001693,P00548,1,68896.56,28.69
ITEM002128,ORD000088,P00291,3,802.33,5.43
ITEM002129,ORD000435,P00473,2,59137.18,36.23
ITEM002130,ORD001911,P00544,4,16911.16,30.3
ITEM002131,ORD000287,P00451,1,20506.44,13.95
ITEM002132,ORD001476,P00411,5,50639.61,14.13
ITEM002133,ORD001636,P00062,1,27178.65,21.78
ITEM002134,ORD001998,P00441,1,26833.04,38.23
ITEM002135,ORD000923,P00253,1,12893.89,34.43
ITEM002136,ORD001681,P00385,2,62362.12,22.72
ITEM002137,ORD000732,P00356,1,57086.44,11.61
ITEM002138,ORD000805,P00044,2,543.26,36.44
ITEM002139,ORD000966,P00498,2,41668.95,34.21
ITEM002140,ORD001116,P00432,4,16158.07,13.72
ITEM002141,ORD000511,P00303,2,1154.74,15.11
ITEM002142,ORD000523,P00263,1,10441.94,27.32
ITEM002143,ORD000157,P00036,-1,48435.59,27.86
ITEM002144,ORD001964,P00332,2,7856.2,34.89
ITEM002145,ORD001301,P00307,4,33526.34,1.71
ITEM002146,ORD000765,P00128,1,53138.67,22.41
ITEM002147,ORD000003,P00139,4,55093.64,0.33
ITEM002148,ORD000293,P00499,4,57164.78,5.37
ITEM002149,ORD001756,P00522,-1,39484.66,10.37
ITEM002150,ORD000555,P00465,1,34139.7,23.16
ITEM002151,ORD001213,P00325,2,56293.25,23.01
ITEM002152,ORD001178,P00046,4,20238.59,10.41
ITEM002153,ORD001549,P00004,5,42209.39,20.23
ITEM002154,ORD001564,P00285,5,17539.64,30.61
ITEM002155,ORD001785,P00328,3,56177.66,28.28
ITEM002156,ORD001703,P00337,5,14396.6,18.15
ITEM002157,ORD001733,P00503,1,45833.18,35.53
ITEM002158,ORD000044,P00436,5,40713.03,39.4
ITEM002159,ORD001616,P00109,4,65218.25,32.83
ITEM002160,ORD001589,P00036,2,41409.62,8.33
ITEM002161,ORD001032,P00536,1,1563.56,8.22
ITEM002162,ORD000963,P00454,3,83668.42,8.9
ITEM002163,ORD000480,P00220,4,42185.09,19.0
ITEM002164,ORD000029,P00258,1,38947.02,0.34
ITEM002165,ORD000026,P00116,3,33530.47,33.04
ITEM002166,ORD001789,P00430,1,17303.5,5.11
ITEM002167,ORD000273,P00358,3,41046.8,38.8
ITEM002168,ORD001893,P00269,1,50292.16,6.82
ITEM002169,ORD001782,P00239,1,17607.62,28.97
ITEM002170,ORD000730,P00462,4,21462.16,10.74
ITEM002171,ORD000573,P00068,1,33675.03,27.61
ITEM002172,ORD001413,P00279,1,45442.3,6.38
ITEM002173,ORD000761,P00246,5,63076.03,2.38
ITEM002174,ORD000989,P00317,1,7149.66,36.94
ITEM002175,ORD000296,P00284,5,70146.18,1.13
ITEM002176,ORD001496,P00572,4,21706.85,15.59
ITEM002177,ORD000524,P00589,4,20705.01,7.1
ITEM002178,ORD000161,P00508,3,10286.97,7.42
ITEM002179,ORD000029,P00272,2,44050.29,3.99
ITEM002180,ORD001093,P00053,1,12265.45,15.3
ITEM002181,ORD000884,P00102,4,49791.11,19.0
ITEM002182,ORD000306,P00560,4,52149.38,26.11
ITEM002183,ORD000115,P00156,1,23161.9,13.41
ITEM002184,ORD001623,P00243,4,31816.53,16.56
ITEM002185,ORD000278,P00072,5,8026.76,16.37
ITEM002186,ORD001114,P00598,1,35970.43,18.59
ITEM002187,ORD001239,P00321,1,18733.55,19.8
ITEM002188,ORD000280,P00342,5,30903.24,1.04
ITEM002189,ORD000945,P00222,5,44566.12,7.58
ITEM002190,ORD001595,P00036,4,38465.77,3.74
ITEM002191,ORD000419,P00554,4,17530.78,29.73
ITEM002192,ORD000968,P00078,4,30688.86,7.43
ITEM002193,ORD000052,P00260,3,18698.39,28.4
ITEM002194,ORD000573,P00418,1,1041.32,4.44
ITEM002195,ORD000343,P00561,-1,54731.06,0.25
ITEM002196,ORD000526,P00314,2,37295.15,39.33
ITEM002197,ORD000297,P00231,3,33961.53,31.46
ITEM002198,ORD001849,P00135,-2,46640.64,3.71
ITEM002199,ORD000814,P00016,2,34969.07,8.59
ITEM002200,ORD001204,P00277,1,52535.68,29.3
ITEM002201,ORD001918,P00018,5,6413.68,29.68
ITEM002202,ORD000914,P00486,2,6579.3,0.9
ITEM002203,ORD001382,P00188,4,61660.37,14.12
ITEM002204,ORD000194,P00231,-2,37188.88,3.16
ITEM002205,ORD000954,P00308,5,16078.24,38.83
ITEM002206,ORD000275,P00277,3,73547.11,14.36
ITEM002207,ORD001107,P00360,1,3920.06,5.26
ITEM002208,ORD000218,P00589,1,22045.42,37.21
ITEM002209,ORD001191,P00094,2,46790.86,21.62
ITEM002210,ORD000829,P00293,5,26406.66,35.4
ITEM002211,ORD000523,P00491,5,54681.13,35.15
ITEM002212,ORD001053,P00432,2,14559.9,15.17
ITEM002213,ORD000121,P00010,5,6435.33,12.48
ITEM002214,ORD000531,P00025,5,27972.21,17.53
ITEM002215,ORD001347,P00571,1,65874.78,4.38
ITEM002216,ORD000067,P00503,3,49594.97,22.69
ITEM002217,ORD000176,P00448,3,52354.2,16.15
ITEM002218,ORD001510,P00542,2,38951.82,38.48
ITEM002219,ORD001281,P00131,2,9828.76,39.19
ITEM002220,ORD000571,P00554,3,17067.37,10.82
ITEM002221,ORD001935,P00041,5,53459.39,8.96
ITEM002222,ORD001978,P00541,4,22844.51,17.27
ITEM002223,ORD000304,P00010,2,5024.86,6.66
ITEM002224,ORD001523,P00504,2,69080.03,14.37
ITEM002225,ORD000674,P00002,2,37895.71,0.08
ITEM002226,ORD000043,P00019,5,52865.3,9.95
ITEM002227,ORD000598,P00413,4,59098.84,4.45
ITEM002228,ORD000010,P00004,5,50611.75,30.72
ITEM002229,ORD001164,P00093,1,24583.6,16.25
ITEM002230,ORD000006,P00024,5,2169.9,34.02
ITEM002231,ORD000788,P00582,2,45460.08,5.55
ITEM002232,ORD001013,P00207,4,37054.91,23.28
ITEM002233,ORD001090,P00592,4,27674.23,24.71
ITEM002234,ORD000796,P00010,5,7262.83,13.47
ITEM002235,ORD001113,P00085,5,20284.34,40.0
ITEM002236,ORD000796,P00251,1,32029.42,36.85
ITEM002237,ORD001672,P00528,3,7069.71,9.96
ITEM002238,ORD000244,P00100,2,14925.38,3.3
ITEM002239,ORD000197,P00536,1,1421.46,26.49
ITEM002240,ORD001138,P00379,3,47549.3,5.66
ITEM002241,ORD001175,P00317,2,7200.68,7.56
ITEM002242,ORD000533,P00013,1,23672.07,12.96
ITEM002243,ORD000490,P00285,4,16713.21,17.86
ITEM002244,ORD000769,P00589,5,25281.08,11.34
ITEM002245,ORD001824,P00280,4,13341.29,5.93
ITEM002246,ORD000110,P00098,1,52784.45,10.68
ITEM002247,ORD001319,P00017,2,27871.06,21.56
ITEM002248,ORD000188,P00520,2,38998.99,26.1
ITEM002249,ORD001052,P00458,5,9378.51,11.56
ITEM002250,ORD000003,P00153,4,48872.56,21.24
ITEM002251,ORD001026,P00072,4,7618.27,12.99
ITEM002252,ORD000279,P00479,2,24811.6,14.34
ITEM002253,ORD001989,P00198,4,51981.1,38.04
ITEM002254,ORD000456,P00353,4,23937.74,11.79
ITEM002255,ORD000327,P00097,5,43491.72,22.07
ITEM002256,ORD000680,P00110,5,29316.22,16.75
ITEM002257,ORD000143,P00181,3,58328.53,0.72
ITEM002258,ORD001364,P00408,1,66701.03,2.43
ITEM002259,ORD001233,P00178,2,25951.71,17.06
ITEM002260,ORD000049,P00056,1,29171.58,9.69
ITEM002261,ORD000294,P00470,1,39522.54,28.94
ITEM002262,ORD001528,P00180,2,52116.91,5.09
ITEM002263,ORD001506,P00438,1,39130.46,5.0
ITEM002264,ORD001342,P00271,5,48165.76,0.46
ITEM002265,ORD001507,P00440,4,51864.65,8.98
ITEM002266,ORD001669,P00265,3,24121.14,1.84
ITEM002267,ORD001793,P00313,2,55330.26,39.14
ITEM002268,ORD000859,P00225,3,29436.9,38.66
ITEM002269,ORD000220,P00091,3,30731.74,14.64
ITEM002270,ORD001473,P00210,3,71903.3,5.96
ITEM002271,ORD000482,P00359,5,45361.72,3.32
ITEM002272,ORD000840,P00548,2,49241.05,12.71
ITEM002273,ORD000208,P00130,-4,67847.98,7.33
ITEM002274,ORD000928,P00004,5,47489.02,16.73
ITEM002275,ORD001658,P00397,3,27342.85,31.33
ITEM002276,ORD001952,P00157,2,3955.22,3.06
ITEM002277,ORD001898,P00453,4,19947.39,17.68
ITEM002278,ORD001754,P00277,5,57182.17,18.68
ITEM002279,ORD000165,P00164,5,14222.08,8.31
ITEM002280,ORD000031,P00038,4,58642.89,4.35
ITEM002281,ORD001046,P00311,5,31768.33,39.74
ITEM002282,ORD001994,P00150,2,60231.13,34.56
ITEM002283,ORD001663,P00215,-3,49872.71,29.04
ITEM002284,ORD001800,P00388,5,40662.91,4.42
ITEM002285,ORD000178,P00345,4,22037.2,24.18
ITEM002286,ORD001539,P00365,2,60370.32,22.99
ITEM002287,ORD000353,P00018,4,7765.05,11.06
ITEM002288,ORD000580,P00091,1,28428.21,28.41
ITEM002289,ORD001010,P00201,5,3553.66,21.25
ITEM002290,ORD000950,P00256,1,63646.47,17.16
ITEM002291,ORD000629,P00231,3,40956.37,31.56
ITEM002292,ORD001025,P00515,2,30847.88,21.13
ITEM002293,ORD000568,P00430,5,15697.99,16.21
ITEM002294,ORD000532,P00019,3,61153.73,32.66
ITEM002295,ORD000090,P00187,1,51564.3,35.13
ITEM002296,ORD000637,P00201,3,2769.58,29.05
ITEM002297,ORD000507,P00031,1,44107.4,2.04
ITEM002298,ORD001252,P00541,4,19044.69,37.84
ITEM002299,ORD001018,P00146,1,13598.75,25.67
ITEM002300,ORD001035,P00395,1,77586.63,8.11
ITEM002301,ORD000128,P00207,1,34692.69,22.03
ITEM002302,ORD001213,P00051,1,31263.89,11.04
ITEM002303,ORD001922,P00014,2,22530.58,37.47
ITEM002304,ORD001666,P00120,-2,12929.58,27.59
ITEM002305,ORD001531,P00102,5,66722.86,30.48
ITEM002306,ORD001137,P00425,1,80936.41,4.2
ITEM002307,ORD001291,P00398,2,7199.89,37.6
ITEM002308,ORD001401,P00053,5,12724.07,23.27
ITEM002309,ORD000584,P00478,5,3381.86,14.59
ITEM002310,ORD000020,P00124,1,15492.85,17.5
ITEM002311,ORD000458,P00346,5,22685.18,4.78
ITEM002312,ORD000968,P00171,5,5686.11,34.69
ITEM002313,ORD000909,P00536,1,1536.79,31.18
ITEM002314,ORD001227,P00058,2,22468.24,37.82
ITEM002315,ORD000217,P00437,1,55635.1,20.48
ITEM002316,ORD001596,P00482,2,56695.67,8.11
ITEM002317,ORD001221,P00394,3,63020.07,31.0
ITEM002318,ORD001097,P00203,4,55963.48,9.07
ITEM002319,ORD000917,P00430,5,23968.1,35.99
ITEM002320,ORD000015,P00187,3,63054.24,26.95
ITEM002321,ORD001468,P00563,3,47537.65,18.62
ITEM002322,ORD001988,P00513,1,40247.79,26.05
ITEM002323,ORD001371,P00301,2,6208.02,5.4
ITEM002324,ORD001795,P00405,2,22423.29,32.97
ITEM002325,ORD000801,P00600,1,25466.43,15.38
ITEM002326,ORD001370,P00392,5,3221.06,18.24
ITEM002327,ORD000816,P00484,1,38206.4,17.7
ITEM002328,ORD001399,P00366,1,47431.47,27.6
ITEM002329,ORD000504,P00592,3,27159.03,37.58
ITEM002330,ORD001932,P00146,1,11267.72,29.43
ITEM002331,ORD001718,P00417,3,58177.82,15.54
ITEM002332,ORD000010,P00492,1,14016.08,14.56
ITEM002333,ORD001928,P00536,3,1853.55,6.26
ITEM002334,ORD001738,P00217,1,27743.55,34.63
ITEM002335,ORD001184,P00141,3,60199.53,11.71
ITEM002336,ORD000136,P00226,1,5149.19,36.51
ITEM002337,ORD001513,P00436,5,38292.61,2.98
ITEM002338,ORD000032,P00324,2,36846.43,4.04
ITEM002339,ORD001867,P00073,4,26844.48,14.59
ITEM002340,ORD001654,P00564,4,78065.65,16.17
ITEM002341,ORD001627,P00251,2,44214.22,37.43
ITEM002342,ORD001767,P00338,2,963.94,3.63
ITEM002343,ORD000007,P00334,1,4764.46,35.22
ITEM002344,ORD000566,P00511,4,59232.87,39.75
ITEM002345,ORD001005,P00518,5,74998.68,34.22
ITEM002346,ORD000251,P00328,4,60679.58,13.48
ITEM002347,ORD001525,P00114,2,40317.49,3.05
ITEM002348,ORD000920,P00505,3,7808.52,5.36
ITEM002349,ORD001213,P00382,5,18088.41,3.94
ITEM002350,ORD000742,P00266,2,29350.66,37.56
ITEM002351,ORD000094,P00473,2,53937.55,15.33
ITEM002352,ORD000315,P00303,3,1107.23,29.53
ITEM002353,ORD000758,P00287,4,19907.9,18.74
ITEM002354,ORD000076,P00367,1,8250.38,1.09
ITEM002355,ORD000417,P00063,5,32692.74,14.47
ITEM002356,ORD001650,P00270,4,18376.89,25.65
ITEM002357,ORD000471,P00493,1,12499.12,19.47
ITEM002358,ORD000629,P00234,5,19161.27,7.43
ITEM002359,ORD000906,P00304,1,18345.16,20.13
ITEM002360,ORD000665,P00471,2,41329.99,6.48
ITEM002361,ORD000354,P00341,3,40773.65,15.78
ITEM002362,ORD001082,P00413,2,80452.03,7.44
ITEM002363,ORD001058,P00308,1,20356.82,17.14
ITEM002364,ORD000279,P00011,4,64739.86,15.09
ITEM002365,ORD000424,P00148,4,25904.53,34.39
ITEM002366,ORD001447,P00212,3,54962.43,21.94
ITEM002367,ORD001886,P00411,4,55440.04,5.53
ITEM002368,ORD001237,P00129,2,7660.58,17.25
ITEM002369,ORD001033,P00487,5,5892.87,35.84
ITEM002370,ORD001422,P00031,3,40407.63,37.45
ITEM002371,ORD000806,P00240,2,5196.94,13.38
ITEM002372,ORD000759,P00241,3,44519.05,31.53
ITEM002373,ORD001408,P00538,5,58557.76,18.97
ITEM002374,ORD001184,P00429,1,12751.1,13.09
ITEM002375,ORD001749,P00461,4,10816.82,31.06
ITEM002376,ORD000644,P00197,3,59180.56,2.31
ITEM002377,ORD000971,P00513,5,62250.04,19.99
ITEM002378,ORD000695,P00353,3,26067.94,34.02
ITEM002379,ORD001202,P00029,2,62312.21,21.08
ITEM002380,ORD000302,P00186,4,43515.13,16.1
ITEM002381,ORD001715,P00134,4,59421.93,7.21
ITEM002382,ORD001447,P00181,2,76512.39,5.89
ITEM002383,ORD000212,P00109,1,65130.94,33.21
ITEM002384,ORD001334,P00502,4,15198.04,38.75
ITEM002385,ORD000219,P00434,2,23612.06,11.78
ITEM002386,ORD001264,P00557,3,14315.3,10.73
ITEM002387,ORD001132,P00414,5,1923.41,1.3
ITEM002388,ORD000360,P00107,4,69085.41,0.31
ITEM002389,ORD001198,P00184,2,54478.13,7.21
ITEM002390,ORD000847,P00583,5,9832.61,39.88
ITEM002391,ORD001824,P00273,2,22550.51,10.75
ITEM002392,ORD001698,P00080,1,37563.22,1.01
ITEM002393,ORD000147,P00462,4,30895.7,30.38
ITEM002394,ORD001888,P00222,1,43219.72,7.76
ITEM002395,ORD001817,P00041,3,69768.84,37.65
ITEM002396,ORD000597,P00598,2,40490.09,16.53
ITEM002397,ORD000940,P00188,3,69330.16,15.07
ITEM002398,ORD000459,P00116,4,32901.61,11.15
ITEM002399,ORD000909,P00444,2,57728.35,0.21
ITEM002400,ORD000456,P00577,1,11642.09,30.25
ITEM002401,ORD000666,P00267,1,47861.35,13.99
ITEM002402,ORD001493,P00564,3,57788.03,24.14
ITEM002403,ORD001512,P00231,2,37037.57,6.32
ITEM002404,ORD001553,P00506,2,62663.46,3.48
ITEM002405,ORD001833,P00587,1,1833.76,8.89
ITEM002406,ORD001336,P00049,3,51530.26,22.53
ITEM002407,ORD000880,P00061,2,9751.91,28.74
ITEM002408,ORD000927,P00405,3,30982.79,18.14
ITEM002409,ORD000341,P00567,3,66887.01,8.22
ITEM002410,ORD001002,P00272,5,58613.83,23.46
ITEM002411,ORD000048,P00464,1,32933.29,21.85
ITEM002412,ORD000618,P00003,4,55222.72,39.75
ITEM002413,ORD001544,P00423,1,18823.36,21.83
ITEM002414,ORD001363,P00106,5,25700.52,33.78
ITEM002415,ORD001219,P00048,2,48992.31,3.11
ITEM002416,ORD000761,P00307,2,30612.79,11.18
ITEM002417,ORD001111,P00587,1,1651.84,6.93
ITEM002418,ORD000322,P00357,2,39992.59,6.93
ITEM002419,ORD001961,P00172,2,53673.65,1.63
ITEM002420,ORD001659,P00384,3,21540.22,38.94
ITEM002421,ORD000233,P00232,3,28969.72,31.85
ITEM002422,ORD001399,P00035,2,67792.59,23.24
ITEM002423,ORD001666,P00568,5,11393.31,31.33
ITEM002424,ORD001278,P00199,2,55223.71,6.49
ITEM002425,ORD001741,P00253,4,14451.74,23.68
ITEM002426,ORD000271,P00008,5,16603.18,22.57
ITEM002427,ORD001517,P00552,2,21266.85,33.27
ITEM002428,ORD001616,P00276,3,49288.72,35.19
ITEM002429,ORD000118,P00455,-3,11206.01,15.71
ITEM002430,ORD001859,P00138,1,25383.71,9.71
ITEM002431,ORD001017,P00412,2,8775.64,18.39
ITEM002432,ORD001205,P00381,3,13700.03,36.26
ITEM002433,ORD000787,P00187,-5,69835.84,10.73
ITEM002434,ORD000191,P00580,2,70180.38,13.68
ITEM002435,ORD001632,P00101,5,33769.54,15.82
ITEM002436,ORD000156,P00235,1,8791.84,9.28
ITEM002437,ORD000821,P00132,4,68980.79,10.96
ITEM002438,ORD000653,P00155,5,57821.59,15.95
ITEM002439,ORD000785,P00106,2,23074.78,35.61
ITEM002440,ORD000872,P00124,-4,20745.45,9.14
ITEM002441,ORD000010,P00585,5,3514.79,29.67
ITEM002442,ORD001092,P00276,3,72543.5,10.82
ITEM002443,ORD000392,P00171,1,4425.12,27.64
ITEM002444,ORD001762,P00340,3,737.67,3.76
ITEM002445,ORD000430,P00143,1,43029.05,4.2
ITEM002446,ORD000487,P00051,5,45605.3,19.4
ITEM002447,ORD001211,P00473,2,54952.58,24.22
ITEM002448,ORD000260,P00384,3,27341.88,6.13
ITEM002449,ORD000192,P00514,5,31453.36,32.75
ITEM002450,ORD001287,P00330,5,20341.62,23.63
ITEM002451,ORD001508,P00008,3,24343.41,19.32
ITEM002452,ORD000085,P00442,4,45752.42,33.18
ITEM002453,ORD000407,P00214,2,71298.56,23.56
ITEM002454,ORD001144,P00441,3,23075.0,34.9
ITEM002455,ORD001931,P00059,2,26085.77,28.66
ITEM002456,ORD001363,P00297,4,35365.71,35.34
ITEM002457,ORD000684,P00516,3,34538.62,21.22
ITEM002458,ORD001699,P00555,-2,14363.15,12.83
ITEM002459,ORD000896,P00490,2,4394.74,6.88
ITEM002460,ORD001515,P00521,3,10362.0,5.01
ITEM002461,ORD001198,P00173,3,50530.69,8.67
ITEM002462,ORD001598,P00327,3,25354.07,23.42
ITEM002463,ORD000346,P00569,2,14532.63,34.78
ITEM002464,ORD000018,P00109,5,47475.72,29.17
ITEM002465,ORD001360,P00416,2,51883.93,39.55
ITEM002466,ORD000916,P00177,5,60895.5,23.56
ITEM002467,ORD000516,P00185,1,36972.67,37.83
ITEM002468,ORD001624,P00167,2,12557.33,3.49
ITEM002469,ORD001167,P00588,2,36306.27,31.52
ITEM002470,ORD001241,P00428,4,59289.04,27.74
ITEM002471,ORD000082,P00138,4,29599.94,10.49
ITEM002472,ORD001702,P00351,1,79839.16,14.45
ITEM002473,ORD000398,P00190,1,69421.81,11.4
ITEM002474,ORD000081,P00020,2,34699.75,2.0
ITEM002475,ORD001558,P00087,5,52800.67,14.83
ITEM002476,ORD000412,P00552,5,21959.74,6.41
ITEM002477,ORD001713,P00475,1,41308.76,23.68
ITEM002478,ORD000783,P00006,1,69535.74,0.85
ITEM002479,ORD001084,P00148,4,21172.99,1.49
ITEM002480,ORD000820,P00288,4,37613.81,27.4
ITEM002481,ORD000857,P00057,4,86114.22,34.81
ITEM002482,ORD000801,P00289,2,5815.38,28.53
ITEM002483,ORD000725,P00011,1,62403.67,9.13
ITEM002484,ORD000356,P00205,3,64910.36,17.79
ITEM002485,ORD000872,P00151,2,40491.51,8.22
ITEM002486,ORD001777,P00203,4,49395.85,25.72
ITEM002487,ORD001624,P00266,-3,34416.26,38.6
ITEM002488,ORD000614,P00141,2,65144.43,15.56
ITEM002489,ORD000566,P00295,1,73051.23,7.87
